ID_Pas,Codi_Pas,M2_Pas,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Longitud,Latitud,X_ETRS89,Y_ETRS89,Data_Alta,Data_Baixa
8336377,255128000_Taco,4.00,1,Ciutat Vella,2,el Barri Gòtic,2.1811865,41.3797981,431533.039,4581243.056,2000/01/01,2009/01/07
8336399,255128000_Taco,4.00,1,Ciutat Vella,2,el Barri Gòtic,2.1806423,41.3795890,431487.318,4581220.310,2000/01/01,
8335401,255128000_Taco,5.97,1,Ciutat Vella,2,el Barri Gòtic,2.1808578,41.3822485,431508.132,4581515.372,2000/01/01,2019/03/31
8345982,255128000_Taco,4.00,1,Ciutat Vella,2,el Barri Gòtic,2.1794871,41.3781578,431389.221,4581062.283,2000/01/01,2019/08/27
8345998,255128000_Taco,4.00,1,Ciutat Vella,2,el Barri Gòtic,2.1801837,41.3790258,431448.371,4581158.057,2000/01/01,
8346026,255128000_Taco,4.00,1,Ciutat Vella,2,el Barri Gòtic,2.1801944,41.3785729,431448.793,4581107.799,2000/01/01,2009/08/31
8346034,255128000_Taco,2.00,1,Ciutat Vella,2,el Barri Gòtic,2.1794804,41.3783391,431388.850,4581082.403,2000/01/01,
8340819,255128000_Taco,4.00,1,Ciutat Vella,2,el Barri Gòtic,2.1816786,41.3811359,431575.589,4581391.205,2009/01/08,2009/08/31
8340477,255128000_Taco,4.00,1,Ciutat Vella,2,el Barri Gòtic,2.1809175,41.3794714,431510.205,4581206.968,2009/01/08,
8148859,255128000_Taco,2.50,1,Ciutat Vella,2,el Barri Gòtic,2.1755024,41.3861763,431064.494,4581955.624,2000/01/01,2017/10/19
8161065,255128000_Taco,1.49,1,Ciutat Vella,2,el Barri Gòtic,2.1775404,41.3766598,431224.852,4580897.512,2000/01/01,2017/10/19
8160856,255128000_Taco,2.94,1,Ciutat Vella,2,el Barri Gòtic,2.1770954,41.3767188,431187.709,4580904.416,2000/01/01,
8161017,255128000_Taco,4.00,1,Ciutat Vella,2,el Barri Gòtic,2.1780023,41.3763213,431263.124,4580859.632,2000/01/01,2017/12/14
8161025,255128000_Taco,2.00,1,Ciutat Vella,2,el Barri Gòtic,2.1779701,41.3762837,431260.388,4580855.455,2000/01/01,2017/12/14
8161033,255128000_Taco,3.00,1,Ciutat Vella,2,el Barri Gòtic,2.1781373,41.3762610,431274.351,4580852.827,2000/01/01,2017/12/14
8161039,255128000_Taco,4.00,1,Ciutat Vella,2,el Barri Gòtic,2.1781265,41.3762490,431273.437,4580851.415,2000/01/01,2020/06/14
8161057,255128000_Taco,4.00,1,Ciutat Vella,2,el Barri Gòtic,2.1782553,41.3761787,431284.135,4580843.564,2000/01/01,2017/12/14
8161167,255128000_Taco,12.10,1,Ciutat Vella,2,el Barri Gòtic,2.1773960,41.3753559,431211.405,4580752.855,2000/01/01,2017/12/14
8161319,255128000_Taco,6.75,1,Ciutat Vella,2,el Barri Gòtic,2.1780067,41.3756161,431262.744,4580781.315,2000/01/01,2020/06/14
8148864,255128000_Taco,2.51,1,Ciutat Vella,2,el Barri Gòtic,2.1755114,41.3861545,431065.214,4581953.256,2000/01/01,2017/10/19
8155105,255128000_Taco,2.50,1,Ciutat Vella,2,el Barri Gòtic,2.1729691,41.3816847,430847.916,4581458.990,2000/01/01,2017/10/19
8155006,255128000_Taco,3.50,1,Ciutat Vella,2,el Barri Gòtic,2.1742164,41.3802493,430950.690,4581298.625,2000/01/01,2017/10/19
8155014,255128000_Taco,4.25,1,Ciutat Vella,2,el Barri Gòtic,2.1741578,41.3803284,430945.880,4581307.539,2000/01/01,2017/10/19
8155027,255128000_Taco,3.50,1,Ciutat Vella,2,el Barri Gòtic,2.1741032,41.3803826,430941.368,4581313.575,2000/01/01,2017/10/19
8155044,255128000_Taco,3.24,1,Ciutat Vella,2,el Barri Gòtic,2.1734108,41.3811783,430884.313,4581402.446,2000/01/01,2017/10/19
8155057,255128000_Taco,3.00,1,Ciutat Vella,2,el Barri Gòtic,2.1732777,41.3813288,430873.347,4581419.306,2000/01/01,2017/10/19
8155063,255128000_Taco,3.00,1,Ciutat Vella,2,el Barri Gòtic,2.1733077,41.3812945,430875.811,4581415.438,2000/01/01,2017/10/19
8155074,255128000_Taco,1.75,1,Ciutat Vella,2,el Barri Gòtic,2.1718051,41.3830216,430752.009,4581608.353,2000/01/01,2017/10/19
8148938,255128000_Taco,6.49,1,Ciutat Vella,2,el Barri Gòtic,2.1741756,41.3874105,430954.857,4582093.697,2000/01/01,
8149017,255128000_Taco,4.24,1,Ciutat Vella,2,el Barri Gòtic,2.1780072,41.3843405,431271.977,4581749.827,2000/01/01,2015/11/30
8149234,255128000_Taco,6.65,1,Ciutat Vella,2,el Barri Gòtic,2.1715620,41.3870907,430735.996,4582060.322,2000/01/01,2018/06/19
8144153,255128000_Taco,3.25,1,Ciutat Vella,2,el Barri Gòtic,2.1708449,41.3845887,430673.382,4581783.169,2000/01/01,2017/06/15
8137974,255128000_Taco,6.64,1,Ciutat Vella,2,el Barri Gòtic,2.1728650,41.3883992,430846.329,4582204.577,2000/01/01,2020/05/10
9352697,255128000_Taco,7.20,1,Ciutat Vella,2,el Barri Gòtic,2.1770106,41.3852671,431189.633,4581853.481,2000/01/01,2017/05/30
9352727,255128000_Taco,7.00,1,Ciutat Vella,2,el Barri Gòtic,2.1785443,41.3841087,431316.640,4581723.735,2000/01/01,2017/05/30
9352803,255128000_Taco,7.50,1,Ciutat Vella,2,el Barri Gòtic,2.1778639,41.3846226,431260.287,4581781.250,2017/05/31,
9401947,255128000_Taco,3.00,1,Ciutat Vella,2,el Barri Gòtic,2.1807640,41.3795126,431497.413,4581211.668,2009/09/01,2019/08/27
9400631,255128000_Taco,4.00,1,Ciutat Vella,2,el Barri Gòtic,2.1797329,41.3780025,431409.606,4581044.861,2019/08/28,
9400662,255128000_Taco,2.00,1,Ciutat Vella,2,el Barri Gòtic,2.1783213,41.3762613,431289.741,4580852.615,2019/08/28,2020/06/14
9398936,255128000_Taco,2.00,1,Ciutat Vella,2,el Barri Gòtic,2.1817224,41.3811222,431579.234,4581389.625,2019/08/28,
9401893,255128000_Taco,3.99,1,Ciutat Vella,2,el Barri Gòtic,2.1807122,41.3792106,431492.769,4581178.162,2009/09/01,2019/08/27
9402658,255128000_Taco,2.99,1,Ciutat Vella,2,el Barri Gòtic,2.1803190,41.3789622,431459.618,4581150.928,2019/08/28,
9400613,255128000_Taco,4.00,1,Ciutat Vella,2,el Barri Gòtic,2.1794606,41.3781253,431386.959,4581058.733,2019/08/28,
9692060,255128000_Taco,8.00,1,Ciutat Vella,2,el Barri Gòtic,2.1824322,41.3811565,431638.630,4581392.906,2018/03/22,2020/06/14
9692076,255128000_Taco,8.50,1,Ciutat Vella,2,el Barri Gòtic,2.1824056,41.3811712,431636.418,4581394.478,2018/03/22,2020/06/14
9689818,255128000_Taco,7.22,1,Ciutat Vella,2,el Barri Gòtic,2.1774490,41.3759007,431216.410,4580813.347,2000/01/01,2020/06/14
9689950,255128000_Taco,5.50,1,Ciutat Vella,2,el Barri Gòtic,2.1774490,41.3752904,431215.767,4580745.546,2017/12/15,2020/06/14
9689961,255128000_Taco,5.75,1,Ciutat Vella,2,el Barri Gòtic,2.1774896,41.3753366,431219.215,4580750.698,2017/12/15,2020/06/14
9690052,255128000_Taco,4.00,1,Ciutat Vella,2,el Barri Gòtic,2.1780249,41.3763478,431265.044,4580862.541,2017/12/15,2020/06/14
9690060,255128000_Taco,4.01,1,Ciutat Vella,2,el Barri Gòtic,2.1783135,41.3762499,431289.075,4580851.387,2017/12/15,2019/08/27
9690154,255128000_Taco,1.50,1,Ciutat Vella,2,el Barri Gòtic,2.1781700,41.3762996,431277.123,4580857.058,2020/06/15,
9690177,255128000_Taco,3.26,1,Ciutat Vella,2,el Barri Gòtic,2.1785750,41.3760302,431310.704,4580826.836,2020/06/15,
9690190,255128000_Taco,1.75,1,Ciutat Vella,2,el Barri Gòtic,2.1783537,41.3755584,431291.707,4580774.570,2020/06/15,
9690197,255128000_Taco,1.75,1,Ciutat Vella,2,el Barri Gòtic,2.1783048,41.3754526,431287.510,4580762.913,2020/06/15,
9690211,255128000_Taco,3.51,1,Ciutat Vella,2,el Barri Gòtic,2.1781029,41.3750171,431270.167,4580714.761,2020/06/15,
9689854,255128000_Taco,6.75,1,Ciutat Vella,2,el Barri Gòtic,2.1781032,41.3757331,431270.936,4580794.171,2000/01/01,2020/06/14
9689907,255128000_Taco,1.50,1,Ciutat Vella,2,el Barri Gòtic,2.1775180,41.3766289,431222.942,4580894.152,2017/10/20,2020/06/14
9749344,255128000_Taco,6.00,1,Ciutat Vella,2,el Barri Gòtic,2.1729108,41.3883644,430850.125,4582200.676,2000/01/01,2020/05/10
9688642,255128000_Taco,8.50,1,Ciutat Vella,3,la Barceloneta,2.1879145,41.3685887,432083.965,4579993.338,2020/06/15,
9679736,255128000_Taco,2.90,1,Ciutat Vella,3,la Barceloneta,2.1956530,41.3847982,432747.853,4581786.814,2020/06/10,
9692008,255128000_Taco,7.55,1,Ciutat Vella,3,la Barceloneta,2.1828678,41.3809041,431674.784,4581364.508,2000/01/01,2020/06/14
9691335,255128000_Taco,3.75,1,Ciutat Vella,3,la Barceloneta,2.1887450,41.3762328,432161.366,4580841.331,2016/10/15,2020/06/14
9478626,255128000_Taco,5.50,1,Ciutat Vella,3,la Barceloneta,2.1842305,41.3821024,431789.978,4581496.426,2019/12/03,
9478648,255128000_Taco,5.25,1,Ciutat Vella,3,la Barceloneta,2.1847912,41.3818446,431836.597,4581467.437,2018/03/22,2019/12/02
9479072,255128000_Taco,4.25,1,Ciutat Vella,3,la Barceloneta,2.1870446,41.3823848,432025.580,4581525.651,2000/01/01,2019/12/02
9478158,255128000_Taco,4.72,1,Ciutat Vella,3,la Barceloneta,2.1854809,41.3822590,431894.698,4581512.834,2000/01/01,2019/12/02
9478270,255128000_Taco,5.00,1,Ciutat Vella,3,la Barceloneta,2.1852206,41.3816452,431872.285,4581444.896,2009/01/08,2019/12/02
9478150,255128000_Taco,2.62,1,Ciutat Vella,3,la Barceloneta,2.1853981,41.3822889,431887.800,4581516.224,2019/12/03,
9479017,255128000_Taco,5.21,1,Ciutat Vella,3,la Barceloneta,2.1860218,41.3818309,431939.480,4581464.939,2019/12/03,
9479891,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1944306,41.3860216,432646.908,4581923.586,2000/01/01,2019/12/02
9479900,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1943877,41.3859887,432643.287,4581919.970,2000/01/01,2019/12/02
9479999,255128000_Taco,3.25,1,Ciutat Vella,3,la Barceloneta,2.1921652,41.3841892,432455.599,4581721.953,2019/12/03,
9480563,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1946142,41.3869985,432663.271,4582031.862,2000/01/01,2019/12/02
9480734,255128000_Taco,5.47,1,Ciutat Vella,3,la Barceloneta,2.1955776,41.3877202,432744.560,4582111.269,2000/01/01,2019/12/02
9478682,255128000_Taco,3.50,1,Ciutat Vella,3,la Barceloneta,2.1851986,41.3820090,431870.820,4581485.354,2019/12/03,
9478951,255128000_Taco,4.62,1,Ciutat Vella,3,la Barceloneta,2.1864969,41.3819473,431979.328,4581477.467,2019/12/03,
9478959,255128000_Taco,4.52,1,Ciutat Vella,3,la Barceloneta,2.1855865,41.3814592,431902.691,4581423.967,2000/01/01,2019/12/02
8340564,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1862464,41.3821058,431958.551,4581495.267,2009/01/08,2019/12/02
8340573,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1862051,41.3821223,431955.111,4581497.151,2009/01/08,2019/12/02
8340607,255128000_Taco,5.00,1,Ciutat Vella,3,la Barceloneta,2.1851475,41.3816810,431866.224,4581448.960,2009/01/08,2019/12/02
8347561,255128000_Taco,3.00,1,Ciutat Vella,3,la Barceloneta,2.1876834,41.3789074,432075.371,4581139.032,2000/01/01,2018/03/22
8322463,255128000_Taco,6.00,1,Ciutat Vella,3,la Barceloneta,2.1950998,41.3869312,432703.795,4582024.035,2000/01/01,
8322475,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1955513,41.3868587,432741.475,4582015.640,2000/01/01,
8322493,255128000_Taco,6.75,1,Ciutat Vella,3,la Barceloneta,2.1954874,41.3866366,432735.897,4581991.076,2000/01/01,
8322529,255128000_Taco,4.47,1,Ciutat Vella,3,la Barceloneta,2.1951937,41.3865924,432711.302,4581986.386,2000/01/01,
8347062,255128000_Taco,3.00,1,Ciutat Vella,3,la Barceloneta,2.1888714,41.3755712,432171.253,4580767.790,2000/01/01,2016/10/14
8347567,255128000_Taco,2.75,1,Ciutat Vella,3,la Barceloneta,2.1876875,41.3788928,432075.702,4581137.470,2000/01/01,2018/01/21
8347581,255128000_Taco,4.51,1,Ciutat Vella,3,la Barceloneta,2.1878069,41.3788962,432085.689,4581137.763,2000/01/01,2018/03/22
8347699,255128000_Taco,3.75,1,Ciutat Vella,3,la Barceloneta,2.1889016,41.3753253,432173.515,4580740.419,2000/01/01,2018/01/21
8347714,255128000_Taco,7.25,1,Ciutat Vella,3,la Barceloneta,2.1889046,41.3753574,432173.798,4580744.000,2000/01/01,2020/06/14
8347068,255128000_Taco,3.00,1,Ciutat Vella,3,la Barceloneta,2.1889693,41.3755699,432179.428,4580767.528,2000/01/01,2016/10/14
8347080,255128000_Taco,3.00,1,Ciutat Vella,3,la Barceloneta,2.1888446,41.3762769,432169.732,4580846.092,2000/01/01,
8347092,255128000_Taco,3.00,1,Ciutat Vella,3,la Barceloneta,2.1887511,41.3762568,432161.902,4580843.913,2000/01/01,2016/10/14
8347104,255128000_Taco,5.00,1,Ciutat Vella,3,la Barceloneta,2.1886926,41.3754815,432156.204,4580757.925,2000/01/01,2020/06/14
8347114,255128000_Taco,5.00,1,Ciutat Vella,3,la Barceloneta,2.1887424,41.3754753,432160.352,4580757.214,2000/01/01,2020/06/14
8347150,255128000_Taco,2.50,1,Ciutat Vella,3,la Barceloneta,2.1889004,41.3763915,432174.524,4580858.785,2000/01/01,2016/01/17
8347242,255128000_Taco,4.47,1,Ciutat Vella,3,la Barceloneta,2.1885694,41.3769755,432147.446,4580923.846,2000/01/01,2018/03/22
8347369,255128000_Taco,3.00,1,Ciutat Vella,3,la Barceloneta,2.1880755,41.3779221,432107.132,4581029.412,2000/01/01,2018/01/21
8347375,255128000_Taco,4.00,1,Ciutat Vella,3,la Barceloneta,2.1882002,41.3779286,432117.563,4581029.968,2000/01/01,
8347391,255128000_Taco,3.98,1,Ciutat Vella,3,la Barceloneta,2.1883348,41.3780817,432128.977,4581046.868,2000/01/01,2018/03/22
8336161,255128000_Taco,3.00,1,Ciutat Vella,3,la Barceloneta,2.1847006,41.3816459,431828.815,4581445.435,2000/01/01,2017/11/29
8336490,255128000_Taco,4.17,1,Ciutat Vella,3,la Barceloneta,2.1860280,41.3818348,431940.003,4581465.301,2000/01/01,2019/12/02
8336510,255128000_Taco,4.27,1,Ciutat Vella,3,la Barceloneta,2.1865754,41.3821430,431986.087,4581499.155,2000/01/01,2019/12/02
8336520,255128000_Taco,4.27,1,Ciutat Vella,3,la Barceloneta,2.1865042,41.3821009,431980.097,4581494.497,2000/01/01,2019/12/02
8336540,255128000_Taco,4.25,1,Ciutat Vella,3,la Barceloneta,2.1871329,41.3824247,432033.005,4581529.984,2000/01/01,2019/12/02
8336550,255128000_Taco,2.56,1,Ciutat Vella,3,la Barceloneta,2.1872863,41.3823612,432045.763,4581522.799,2000/01/01,2019/12/02
8336571,255128000_Taco,2.50,1,Ciutat Vella,3,la Barceloneta,2.1868028,41.3818356,432004.786,4581464.798,2000/01/01,2019/12/02
8336421,255128000_Taco,4.00,1,Ciutat Vella,3,la Barceloneta,2.1832170,41.3806404,431703.702,4581334.930,2000/01/01,
8322433,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1949717,41.3872647,432693.428,4582061.206,2000/01/01,2019/12/02
8322442,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1950131,41.3872972,432696.929,4582064.692,2000/01/01,2019/12/02
8336167,255128000_Taco,3.00,1,Ciutat Vella,3,la Barceloneta,2.1847377,41.3816772,431831.945,4581448.860,2000/01/01,2017/11/29
8336173,255128000_Taco,4.06,1,Ciutat Vella,3,la Barceloneta,2.1843038,41.3812746,431795.249,4581404.476,2000/01/01,2017/11/29
8336204,255128000_Taco,7.30,1,Ciutat Vella,3,la Barceloneta,2.1828186,41.3809226,431670.689,4581366.608,2000/01/01,2020/06/14
8336303,255128000_Taco,3.07,1,Ciutat Vella,3,la Barceloneta,2.1843677,41.3811698,431800.477,4581392.828,2000/01/01,2017/11/29
8336309,255128000_Taco,3.58,1,Ciutat Vella,3,la Barceloneta,2.1850811,41.3814728,431860.448,4581425.877,2000/01/01,2017/11/29
8336588,255128000_Taco,4.46,1,Ciutat Vella,3,la Barceloneta,2.1864960,41.3819490,431979.252,4581477.665,2000/01/01,2019/12/02
8336616,255128000_Taco,4.06,1,Ciutat Vella,3,la Barceloneta,2.1867046,41.3816867,431996.420,4581448.415,2000/01/01,
8336637,255128000_Taco,4.49,1,Ciutat Vella,3,la Barceloneta,2.1855355,41.3814832,431898.453,4581426.676,2000/01/01,2019/12/02
8336645,255128000_Taco,3.00,1,Ciutat Vella,3,la Barceloneta,2.1866146,41.3809668,431988.139,4581368.570,2000/01/01,
8336696,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1872561,41.3802827,432041.072,4581292.030,2000/01/01,2018/03/22
8336718,255128000_Taco,2.75,1,Ciutat Vella,3,la Barceloneta,2.1874458,41.3795057,432056.120,4581205.652,2000/01/01,2018/03/22
8322556,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1940271,41.3857426,432612.888,4581892.893,2000/01/01,2019/12/02
8322565,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1940750,41.3857707,432616.918,4581895.987,2000/01/01,2019/12/02
8322590,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1946564,41.3870298,432666.827,4582035.383,2000/01/01,2019/12/02
8322686,255128000_Taco,4.99,1,Ciutat Vella,3,la Barceloneta,2.1943745,41.3857769,432641.962,4581896.468,2000/01/01,2019/12/02
8322696,255128000_Taco,6.48,1,Ciutat Vella,3,la Barceloneta,2.1943264,41.3858090,432637.976,4581900.065,2000/01/01,2019/12/02
8335887,255128000_Taco,2.44,1,Ciutat Vella,3,la Barceloneta,2.1853761,41.3822966,431885.967,4581517.160,2000/01/01,2019/12/02
8315656,255128000_Taco,5.15,1,Ciutat Vella,3,la Barceloneta,2.1955184,41.3876746,432739.566,4582106.262,2000/01/01,2019/12/02
8433914,255128000_Taco,4.81,1,Ciutat Vella,3,la Barceloneta,2.1960994,41.3872686,432787.715,4582060.690,2000/01/01,
8974584,255128000_Taco,4.49,1,Ciutat Vella,3,la Barceloneta,2.1889561,41.3756144,432178.378,4580772.506,2016/10/15,2018/03/22
8974540,255128000_Taco,2.75,1,Ciutat Vella,3,la Barceloneta,2.1888458,41.3756333,432169.170,4580774.701,2016/10/15,2018/03/22
8974552,255128000_Taco,3.00,1,Ciutat Vella,3,la Barceloneta,2.1887192,41.3762692,432159.236,4580845.361,2016/10/15,2020/06/14
8974568,255128000_Taco,2.07,1,Ciutat Vella,3,la Barceloneta,2.1890951,41.3754880,432189.865,4580758.335,2016/10/15,
8974576,255128000_Taco,4.26,1,Ciutat Vella,3,la Barceloneta,2.1889516,41.3756549,432178.035,4580777.005,2016/10/15,2018/03/22
9073044,255128000_Taco,4.77,1,Ciutat Vella,3,la Barceloneta,2.1851637,41.3815210,431867.410,4581431.219,2017/11/30,
9073075,255128000_Taco,7.25,1,Ciutat Vella,3,la Barceloneta,2.1841262,41.3811273,431780.236,4581388.309,2017/11/30,
9141486,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1878115,41.3689192,432075.696,4580030.081,2018/01/22,
9141504,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1875311,41.3689500,432052.274,4580033.703,2018/01/22,
9141606,255128000_Taco,4.25,1,Ciutat Vella,3,la Barceloneta,2.1874272,41.3683837,432042.993,4579970.943,2018/01/22,
9141633,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1877039,41.3683529,432066.101,4579967.322,2018/01/22,
9143802,255128000_Taco,3.00,1,Ciutat Vella,3,la Barceloneta,2.1871464,41.3802584,432031.875,4581289.416,2000/01/01,2018/03/22
9143808,255128000_Taco,3.00,1,Ciutat Vella,3,la Barceloneta,2.1871319,41.3803005,432030.708,4581294.116,2000/01/01,2018/03/22
9143814,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1872407,41.3803244,432039.832,4581296.747,2000/01/01,2018/03/22
9145086,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1875543,41.3795311,432065.227,4581208.372,2000/01/01,2018/03/22
9145138,255128000_Taco,2.75,1,Ciutat Vella,3,la Barceloneta,2.1876851,41.3788690,432075.480,4581134.748,2018/01/22,2018/03/22
9145145,255128000_Taco,4.51,1,Ciutat Vella,3,la Barceloneta,2.1877896,41.3789374,432084.285,4581142.262,2000/01/01,2018/03/22
9145167,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1875715,41.3794880,432066.622,4581203.621,2000/01/01,2018/03/22
9145346,255128000_Taco,4.22,1,Ciutat Vella,3,la Barceloneta,2.1883549,41.3780841,432130.657,4581047.146,2018/03/23,2020/06/14
9145354,255128000_Taco,4.24,1,Ciutat Vella,3,la Barceloneta,2.1883001,41.3780725,432126.077,4581045.874,2018/03/23,2020/06/14
9140673,255128000_Taco,3.75,1,Ciutat Vella,3,la Barceloneta,2.1884564,41.3769906,432138.009,4580925.677,2000/01/01,2018/03/22
9140679,255128000_Taco,3.73,1,Ciutat Vella,3,la Barceloneta,2.1884716,41.3769524,432139.250,4580921.349,2000/01/01,2018/03/22
9140685,255128000_Taco,2.94,1,Ciutat Vella,3,la Barceloneta,2.1880905,41.3778831,432108.345,4581025.037,2000/01/01,2018/01/21
9140739,255128000_Taco,6.75,1,Ciutat Vella,3,la Barceloneta,2.1889011,41.3753159,432173.462,4580739.350,2018/01/22,2020/06/14
9140780,255128000_Taco,7.00,1,Ciutat Vella,3,la Barceloneta,2.1886451,41.3746460,432151.359,4580665.195,2018/01/22,
9140794,255128000_Taco,7.18,1,Ciutat Vella,3,la Barceloneta,2.1881523,41.3737220,432109.182,4580562.975,2018/01/22,
9140845,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1877857,41.3716852,432076.417,4580337.153,2018/01/22,
9140863,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1876509,41.3708744,432064.298,4580247.281,2018/01/22,
9141336,255128000_Taco,4.92,1,Ciutat Vella,3,la Barceloneta,2.1876114,41.3703028,432060.399,4580183.806,2018/01/22,
9140834,255128000_Taco,5.50,1,Ciutat Vella,3,la Barceloneta,2.1879221,41.3724602,432088.628,4580423.143,2018/01/22,
9141410,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1879325,41.3695718,432086.496,4580102.427,2018/01/22,
9141428,255128000_Taco,4.50,1,Ciutat Vella,3,la Barceloneta,2.1876523,41.3696029,432063.086,4580106.117,2018/01/22,
9141997,255128000_Taco,5.00,1,Ciutat Vella,3,la Barceloneta,2.1847502,41.3818628,431833.182,4581469.460,2018/03/22,2019/12/02
9145162,255128000_Taco,2.75,1,Ciutat Vella,3,la Barceloneta,2.1874612,41.3794635,432057.374,4581200.951,2000/01/01,2018/03/22
9172621,255128000_Taco,2.75,1,Ciutat Vella,3,la Barceloneta,2.1888458,41.3756333,432169.170,4580774.701,2016/10/15,2018/03/22
9184640,255128000_Taco,2.50,1,Ciutat Vella,3,la Barceloneta,2.1867538,41.3818244,432000.680,4581463.595,2000/01/01,2019/12/02
9172428,255128000_Taco,4.47,1,Ciutat Vella,3,la Barceloneta,2.1885540,41.3770137,432146.205,4580928.171,2000/01/01,2018/03/22
9181642,255128000_Taco,4.73,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1739284,41.3889499,430935.820,4582264.782,2000/01/01,2018/03/12
9352549,255128000_Taco,6.84,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1764741,41.3856733,431145.190,4581899.007,2000/01/01,2017/05/30
9344970,255128000_Taco,3.25,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1750992,41.3867089,431031.335,4582015.058,2019/04/01,
9344983,255128000_Taco,6.88,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1751339,41.3866779,431034.198,4582011.624,2000/01/01,2019/03/31
9345061,255128000_Taco,7.12,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1808350,41.3823794,431506.361,4581529.897,2000/01/01,2019/03/31
9140380,255128000_Taco,2.70,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1820514,41.3865974,431612.485,4581997.208,2000/01/01,2018/03/22
9140207,255128000_Taco,3.14,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1788077,41.3840247,431338.573,4581714.173,2000/01/01,2018/03/22
9063958,255128000_Taco,8.65,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1813786,41.3898416,431559.630,4582357.944,2000/01/01,2017/10/19
9081000,255128000_Taco,6.75,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1839787,41.3829619,431769.824,4581592.054,2018/01/23,2020/05/03
9081096,255128000_Taco,1.50,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1843670,41.3824470,431801.755,4581534.658,2018/01/23,
